date,accruals,age,aturnover,betaarb,cfp,ciss,debtiss,divp,dur,ep,fscore,gltnoa,gmargins,growth,igrowth,indmom,indmomrev,indrrev,indrrevlv,inv,invcap,ivol,lev,lrrev,mom,mom12,momrev,nissa,nissm,noa,price,prof,repurch,roa,roaa,roe,roea,rome,season,sgrowth,shortint,shvol,size,sp,strev,sue,valmom,valmomprof,valprof,value,valuem
11/1/1985,-0.023724246,0.010172881,0.024042478,-0.029790688,-0.052392422,-0.031912532,0.011463551,-0.036398612,-0.064782112,-0.002944422,0.01281862,0.026639805,0.024835671,0.027741176,-0.009541794,0.027096721,0.017714643,0.02750419,0.03243963,0.024057323,-0.045629481,0.039421147,-0.01870912,-0.026501344,-0.018730696,0.007895287,-0.001920574,-0.020228665,-0.024053404,0.020525064,0.018876237,0.02164362,-0.007412932,0.031401263,0.038734689,0.032142721,0.026823264,-0.00310058,-0.017740924,-0.027453547,-0.022387127,0.010885738,-0.026056873,-0.045779945,0.023365216,0.036062137,-0.052366229,-0.012433382,-0.00486247,-0.062948068,-0.067026216
12/1/1985,-0.051098236,0.010734828,-0.004929766,-0.004557821,-0.019902392,0.010534432,0.000818253,-0.002150308,-0.034199475,0.022310957,0.003376944,0.018065206,0.023863508,0.006425137,0.017915414,-0.003816966,0.000800478,0.009456563,0.011359423,0.017245083,0.005745781,0.027150169,-0.012940575,-0.03046596,-0.016529363,0.004473747,-0.028698749,-0.02501595,-0.017033231,0.012820437,0.022213046,-0.001464126,-0.007786342,0.011203469,0.041493367,-0.005073946,0.042866289,0.013251093,0.049994674,-0.02602928,-0.000871215,-0.012924878,-0.019833198,-0.027603156,-0.00112956,0.011502476,-0.017285894,0.015339056,0.004546639,-0.043518766,-0.015692664
1/1/1986,0.018317553,0.021031797,-0.017457039,0.001281484,0.007218948,-0.026479429,0.013991873,-0.022968271,0.002523594,0.000400478,0.004790204,-0.019594317,-0.019015073,-0.049151644,-0.032794452,0.0128505,0.043180873,0.004240571,0.004485497,-0.020420415,0.021071422,-0.002229328,0.033174227,-0.051056546,0.051587987,0.066390231,-0.021637144,-0.053077196,-0.042247368,-0.065101039,-0.032154091,-0.030493195,-7.01E-06,-0.003771052,-0.032866731,0.025900946,-0.033539521,0.018803393,0.03536385,-0.069069895,-0.01223425,-0.018200332,0.046770918,0.014368602,-0.018913758,0.03836036,0.046478581,0.045304277,0.01856514,0.023589834,0.00013816
2/1/1986,0.033129114,-0.007899199,0.013824893,-0.006654078,-0.012135559,-0.009429909,0.006367523,0.005789172,-0.029490352,0.045378845,0.025039231,0.003911092,-0.029703257,-0.036078259,-0.000462551,0.016418727,0.048300306,-0.008774174,-0.019222706,0.003950539,0.000539824,0.022927439,0.047735563,-0.095756732,0.006475888,0.038094073,-0.053281323,-0.019035044,0.002678943,0.0149979,0.043291187,-0.011170252,0.00630251,-0.009439808,0.019357431,-0.013986921,0.022069463,0.008302413,0.030923004,-0.018962453,0.008931233,-0.007905613,-0.016770967,0.025415693,-0.036476151,0.016491032,-0.018955936,0.02119761,-0.000663388,-0.003825814,-0.052321982
3/1/1986,0.047392717,0.002755175,0.033311618,0.010684667,-0.016716859,0.003874016,0.013378477,-0.036340766,-0.051090967,-0.006061465,0.007374884,0.022847744,-0.021552515,-0.025435801,0.015243919,0.058594292,0.04725879,0.009376115,0.039934234,0.007247614,0.038489002,0.016421036,0.006105814,-0.056327422,0.018835024,0.030449511,-0.014502367,-0.01373423,0.018024428,0.020197808,0.002604113,0.034556489,0.010490206,0.018867139,-0.00358498,0.0138224,0.007332913,0.035343668,0.036884228,-0.003506263,0.036621582,0.037979791,-0.018120314,0.010597387,-0.011424039,0.036164963,0.017765836,0.00504757,-0.002824184,-0.024698765,-0.070871442
4/1/1986,-0.05742667,0.015942847,0.037694456,0.043145055,-0.04779969,0.047480833,0.008575431,-0.016908725,-0.04254423,-0.033957733,-0.011506591,0.019042401,0.061891923,0.034691072,0.018696691,-0.004920914,-0.000578763,-0.003020802,0.029961031,0.024292681,-0.052185111,-0.002443264,-0.056585507,-0.007491594,-0.002617049,0.009963472,0.018437945,0.01726587,-0.004131942,0.042997024,-0.001699367,0.081572454,-0.00555797,0.042857269,0.029235271,0.047675082,0.026386004,0.007568457,0.015094299,0.015964578,-0.019010845,-0.005816772,0.02885787,-0.047308994,0.052115814,0.046510244,-0.057652087,-0.007675242,0.012955598,-0.058967918,-0.002447961
5/1/1986,0.040347909,0.003146617,0.052526144,0.004915396,-0.018096325,0.025617859,0.008106415,-0.037671652,-0.02830498,0.004972775,0.006624568,0.010193497,-0.011061277,-0.028604554,0.01123147,-0.005793369,0.0376396,0.025380863,0.022592123,-0.005885703,0.027352128,-0.0061485,-0.001881338,-0.042275972,0.003666017,0.020121519,-0.038542958,0.035355567,0.022840974,-0.006065381,0.012822299,0.058833978,0.008999399,0.064594971,0.02775776,0.074776677,0.015058259,0.020124999,-0.002727859,0.005473673,0.023554593,0.021237112,-0.01726906,0.016828265,0.016511471,0.028886031,0.044949034,0.048994552,0.041812082,-0.008692985,-0.028197027
6/1/1986,0.038703362,0.010964163,-0.011158733,0.070785486,0.004364551,0.045057071,0.006563052,0.010585758,-0.044789747,0.030812101,-0.008171538,0.035913812,0.020700249,0.00803203,0.046409604,0.072764009,0.047362885,-0.003034541,0.028734613,0.049749506,0.065450151,0.029504992,-0.006613135,-0.08941935,0.061551534,0.074911026,-0.088564025,-0.001813148,0.024195,0.009767764,0.050438377,0.021543863,0.016108515,0.074974445,0.045728799,0.078547942,0.042619306,0.067704564,0.096311797,0.040511694,-0.002510636,0.059709198,-0.007326466,-0.003892005,-0.044165544,0.063963546,0.049380498,0.015284584,0.015423223,-0.026818439,-0.056958849
7/1/1986,-0.00021857,-0.018412368,-0.090208552,0.050500234,0.043417431,0.050206505,-0.013727691,0.108789659,0.010849398,0.087759958,0.013498323,0.031197289,0.038976378,-0.01551532,0.02217689,0.022582599,-0.018736551,-0.027955455,-0.008589935,0.008013484,0.109149438,0.09580773,0.006830612,-0.064031996,0.024419801,0.043026978,-0.016399711,0.039400259,0.040435365,-0.005536802,0.061506745,-0.013494863,0.026514191,0.049306681,0.045229364,0.049484369,0.036473899,0.122479497,0.010456081,0.007055921,0.034167302,0.039675987,-0.031583022,0.004014034,-0.054257596,0.026629718,0.060598907,0.027747142,0.034789884,0.022250006,-0.023910396
8/1/1986,0.023130055,-0.026240917,-0.068553651,-0.0611622,0.081597769,0.053554334,-0.017207359,0.055903276,0.104446158,0.032715076,-0.014873124,-0.01162046,-0.01138662,0.035841487,0.002681256,-0.047747516,-0.034881657,0.04430935,0.039064662,0.006476993,0.022305879,0.066051493,0.021264937,0.075280066,-0.105912236,-0.070405667,0.056709653,0.03266808,0.022594957,0.00306676,0.040747083,-0.049910028,0.011589882,-0.044094066,-0.012438619,-0.045253547,-0.013518874,-0.006259245,0.062442768,0.023670971,-0.031635136,0.01930639,-0.073219768,0.016120144,0.02126341,-0.033039527,-0.010449246,-0.046991862,0.005525996,0.096398526,0.094656417
9/1/1986,-0.007691267,-0.025518676,-0.004331748,0.0227513,0.038256783,0.002243442,-0.018068305,0.032028353,0.109504791,-0.024639313,-0.022608559,-0.004846934,-0.024581709,0.030349154,0.000812829,-0.066994296,-0.026320113,0.003609034,0.025294537,0.028082482,-0.002914648,-0.007404607,-0.00055578,0.044078482,-0.076391127,-0.101371137,0.014941125,-0.001213829,-0.000420012,0.0145427,-0.020647652,-0.032579329,-0.006363704,-0.081532725,-0.041003341,-0.085863764,-0.030471571,-0.055209516,-0.054462182,0.047361521,0.007310016,0.01075295,0.028833525,0.054173289,-0.041261932,-0.065426484,-0.045208643,-0.031451324,0.04928601,0.089830759,0.11697752
10/1/1986,0.061890163,-0.018668891,0.020264062,-0.041895563,-0.023323716,0.018154762,-0.0107074,-0.010958081,-0.037312134,0.002805495,-0.008274113,-0.014925437,-0.017659698,-0.023567652,-0.02508086,-0.026676012,0.014470325,0.06625975,0.050908429,-0.028696639,0.004099403,0.028449447,-0.009083064,-0.016258275,0.016123641,0.060713238,-0.028218126,0.021898382,0.024626081,-0.01301101,0.038157335,0.03586106,0.015480816,0.041992538,0.004220114,0.027399748,0.000596977,-3.73E-05,0.072291757,-0.01393463,-0.019076012,-0.033885648,-0.040292602,0.026203105,0.061752098,0.001098696,0.045578583,-0.003989411,-0.014425434,-0.034596973,-0.024337625
11/1/1986,-0.024593001,-0.021802807,0.014299324,-0.036273586,0.004731402,0.029365584,-0.013127387,-0.010247321,-0.009242786,0.011832287,-0.013422581,0.007490427,0.010334533,0.001863698,-0.004906145,-0.004993084,0.011684711,0.026543848,0.012226777,-0.00899007,-0.008369649,0.065211278,-0.036717476,-0.008249085,0.006546546,2.19E-05,-0.004956965,0.041468182,0.03793442,-0.002729517,0.044463495,0.005708265,0.009428399,0.041508344,0.036100853,0.035762382,0.028115102,0.03096409,-0.006379981,0.001849442,-0.008915516,-0.000682082,-0.039463692,-0.026693354,0.032892686,0.003590173,-0.013842158,0.018769436,0.01483215,-0.007275095,-0.005141593
12/1/1986,0.022667792,0.001288634,-0.014740884,0.0186214,0.002804421,0.033544388,0.002770024,0.009555011,0.020778497,-0.008227156,0.012550251,0.010878455,0.029212899,0.004153559,-0.007484239,0.01556666,0.009437036,0.011678372,0.014340725,-0.011601105,0.014293965,0.033813194,0.005865099,0.020150989,0.017358726,0.030250027,-0.004210524,0.00895842,0.000688524,0.000790984,0.029467288,0.010235721,0.007832566,0.033543604,0.008516951,0.021574944,-5.30E-05,0.005573191,0.020761315,-0.008266617,-0.000427098,0.022988598,-0.018786558,-0.00762292,-0.004753902,0.030736557,0.020301207,0.025510252,-0.00970748,0.015179057,0.004283635
1/1/1987,0.017761859,-0.005989768,0.007210349,-0.118318266,-0.035293223,-0.007464053,-0.013119481,-0.022448034,-0.030100157,-0.01757981,0.004773664,-0.025355602,0.025144532,-0.005017791,0.007124489,0.00139942,0.04382353,0.022569111,0.012904352,-0.016976997,-0.020129863,0.025301867,-0.041415216,0.007805642,0.015403466,0.03886648,0.006019039,0.037758058,0.04468604,0.007914095,0.003614118,0.027876709,0.022068894,0.015595847,-0.009901465,0.015597087,0.009896519,-0.027527687,0.044994364,0.015987811,-0.009780676,-0.030367438,-0.028557079,-0.002897917,0.017128427,-0.027272353,0.009642295,-0.011160755,-0.036695382,-0.025309468,-0.034797649
2/1/1987,-0.006599288,0.016825396,0.073816833,-0.045123097,-0.097759154,-0.071676285,0.029166279,-0.119046895,-0.085058724,-0.073505906,0.030938173,0.011387221,0.014661542,0.000452727,-0.01336615,-0.080855224,-0.026819337,0.030570149,0.038633222,0.013319981,-0.105060452,-0.039043196,-0.043987559,-0.0053767,-0.078791762,-0.029519362,-0.018376724,-0.037221407,-0.024550237,0.018959001,-0.037657705,0.047166689,-0.020170076,0.068464177,-0.007981891,0.069929159,-0.013907438,0.0100488,0.027646469,-0.00137739,-0.055385569,-0.017904898,0.045159404,-0.051089486,-0.027634749,0.016958366,-0.113477191,-0.087733384,-0.013457734,-0.089542826,-0.073117164
3/1/1987,-0.014360755,-0.023184465,0.039338776,-0.006430487,0.053101528,0.039309256,-0.015500603,0.019150777,0.107896337,-0.039663461,-0.002415688,0.015747177,-0.008796679,0.073956004,0.01300854,0.050072339,0.050409651,0.010906962,0.042629249,0.015207941,-0.006475244,0.000480009,-0.030148011,0.071721086,0.065016616,0.038560854,0.054016037,0.036832811,0.02141905,0.039436188,-0.035286718,0.011399013,0.007043173,-0.030945613,-0.03105687,-0.025840104,-0.015890656,-0.024002196,0.00745034,0.055994608,0.0216181,0.024595313,0.012252218,0.053153112,0.029784054,-0.041822601,0.052053804,0.084976846,0.049160441,0.07014241,0.024203484
4/1/1987,-0.010612793,-0.021414232,-0.003757495,-0.052602398,0.029421355,0.014746997,-0.019064972,-0.005636804,0.027162181,-0.013965717,-0.01265962,-0.052636458,0.016367008,-0.007998142,-0.014715335,0.071713122,0.048377632,0.012017289,0.022082453,-0.002043586,-0.054401716,-0.005155005,-0.03596914,0.059260969,0.066431888,0.056353349,-6.57E-05,0.019331233,0.023422377,0.032238599,0.029649161,-0.009214341,-0.003607798,-0.030071011,-0.012992281,-0.04044773,-0.012445671,-0.016007004,-0.022589078,0.025849638,-0.026465956,-0.02560293,-0.014146816,-0.003342213,-0.015232595,-0.050079504,0.03208677,0.060345314,0.029345274,0.021382536,-0.016260307
5/1/1987,0.007199022,-0.011700662,0.014310582,-0.001444608,0.002422052,0.016869006,-0.00713389,-0.028067739,0.026555309,-0.010532917,-0.006838903,0.021312024,0.002673099,0.011997816,-0.014274744,0.01343949,0.001738873,0.000707612,0.015928037,0.009584747,-0.015055339,-0.000743973,-0.026884368,0.03774692,-0.014665327,-0.0079895,0.055356231,0.013441418,0.016652749,0.007854215,-0.008486149,0.005037103,0.005100296,-0.053826282,-0.001037409,-0.037536136,-0.005873988,-0.05747283,0.037026474,0.004364894,0.019543361,-0.000316601,-0.012402333,0.014323619,0.004924647,-0.027673337,-0.003519201,-0.016043461,-0.005454722,0.007503738,-0.00548701
6/1/1987,1.84E-05,-0.018856893,0.056179189,0.013668587,0.015198308,0.038603434,-0.011078177,-0.006841023,0.010531883,0.005345179,0.003864938,0.007979363,0.006535674,-0.025457166,-0.006300479,-0.072815139,0.005033234,0.026399129,0.028923703,-0.018793405,0.024906165,0.068839683,0.018735153,-0.025902945,-0.024488359,0.017570425,0.019383371,0.017739114,0.023077067,-0.011562799,0.028028588,0.03124941,0.011512128,0.00747004,0.026532218,0.013384426,0.02099476,0.019029229,0.024392592,-0.018142161,0.017580298,0.04586973,-0.031189643,0.033702962,0.016458018,-0.008253383,-0.00920685,0.008238485,0.026023509,0.008361302,0.014321564
7/1/1987,0.023355504,-0.029887788,0.039326074,-0.023040174,-0.008769454,0.00918187,-0.001409627,-0.031788466,0.061983002,-0.050365194,-0.015575475,0.011871878,-0.01146148,-0.006715302,-0.013572304,0.037638792,0.057424542,-0.004624221,0.008217508,0.032499444,-0.001949265,-0.026973628,-0.02916659,0.036746888,0.047870383,0.025076583,0.021288421,0.038560135,0.039174873,0.007698607,0.003818878,-0.012377149,0.005396162,-0.044396117,-0.016812652,-0.04023353,-0.008168978,-0.060702454,-0.024255899,0.0106987,0.018117689,0.004503964,-0.023103121,0.005996291,-0.032832201,-0.013787698,0.043966276,0.018537445,0.018702634,0.008687179,-0.031135882
8/1/1987,0.018833955,0.003907111,-0.003780358,-0.018307973,-0.002933503,0.009545521,0.002682593,-0.030563106,-0.062179149,0.035972653,0.027114934,0.023818762,0.033332939,-0.033624685,-0.045368787,-0.056745085,-0.01809316,0.039972057,0.043822978,-0.008978759,-0.044922957,0.039220598,-0.004384366,-0.058698704,0.003607508,0.009988676,-0.050152354,-0.00361785,-0.004050735,0.003210676,0.051272981,0.020459023,0.001227708,0.046345398,0.038056764,0.047499218,0.037350025,0.042706139,0.012969165,-0.051916042,-0.027250605,0.003671839,-0.036875042,-0.013599444,0.055285906,0.022341514,-0.028007288,0.019946415,0.009754737,-0.030396308,-0.015651932
9/1/1987,0.013899579,0.035660009,-0.035617312,0.011826039,-0.003269184,-0.00851819,-0.000742732,-0.002085671,0.083356665,-0.044539821,0.028593573,0.007158286,0.007045391,0.019330878,-0.001009454,-0.005322066,0.004925962,-0.013763565,0.025503509,0.038991768,0.029852904,-0.010433804,-0.010169869,0.053307222,0.045143601,0.031075251,0.027584516,0.0210647,0.016321095,0.029470686,0.008975682,-0.031950668,-0.012391505,0.001271396,-0.029578718,0.013930888,-0.036192232,0.026712799,-0.045009928,0.009337753,-0.019170395,0.001141039,0.011635313,-0.019298226,-0.004727546,0.054739351,0.04530681,0.014922638,-0.012432394,0.025880902,0.009775322
10/1/1987,0.067101804,-0.021004646,-0.117879717,0.088718373,0.044504724,0.060037681,-0.02185892,0.091876917,-0.050265594,0.081259777,0.063010822,-0.013740221,0.083417124,0.020948821,-0.00407049,-0.130465343,-0.026749295,-0.001070571,0.007749423,0.011308206,0.109539648,0.144076617,-0.003214778,-0.045659399,-0.013847336,-0.028358175,-0.142435709,0.050357003,0.055352478,0.013580754,0.101859396,0.02266342,0.040645458,0.024543891,0.075867629,0.032842595,0.070193905,0.034826106,0.050923606,0.043845051,-0.027764528,0.112856444,-0.090391749,-0.028375644,-0.020964549,0.027098708,-0.016181852,-0.011670435,-0.015031577,-0.012596432,0.079547552
11/1/1987,-0.034757488,-0.002727899,-0.054118799,0.086920389,0.01541488,-0.039364653,-0.002369985,0.052690977,0.08650577,-0.01293609,-0.009993384,-0.010574777,-0.017888657,0.011781177,0.023126432,0.021638696,0.033955128,0.01399186,0.029689731,0.002016793,0.056358641,-0.012695111,0.020771847,0.025630486,0.006754546,-0.004367851,0.027618594,-0.02644272,-0.017436525,-0.00097427,-0.002911436,-0.065422889,-0.013264057,-0.042578658,-0.031922506,-0.039733363,-0.04380322,-0.001448059,-0.011646408,0.024417828,-0.001919554,0.058066277,0.037587963,0.025804452,0.00237454,0.009856706,0.062561522,-0.013349471,-0.00662702,0.079519045,0.062268478
12/1/1987,-0.021872552,-0.006544157,0.063592469,-0.103399279,-0.006647863,-0.020736817,0.006703261,-0.082825689,0.023519048,-0.026605117,-0.00946234,0.013758877,0.014028175,-0.046669109,-0.016646126,-0.125410586,-0.04320276,0.053532995,0.019751525,-0.025394066,-0.07674069,-0.003166605,-0.063891326,-0.007595258,-0.048503258,0.059764632,0.020576211,-0.023181288,-0.040811001,-0.000949334,0.057490525,0.056581371,-0.003675552,0.042724339,0.026977647,0.021015764,0.005758369,-0.011866782,0.045793964,-0.002276709,0.025423169,-0.067203233,-0.04963853,-0.02464985,0.067939347,0.051964908,-0.072950854,-0.030221401,-0.010104813,-0.014558096,0.000309757
1/1/1988,0.006119785,0.023600461,-0.027911154,0.036201406,0.065502453,0.014463135,-0.008632286,0.068250354,-0.025690468,0.045208513,-0.005408788,-0.006260554,-0.009791829,0.035724301,0.016070737,0.006667422,0.042052304,0.0741366,0.004608249,0.027612374,0.046902963,0.035481063,0.10878172,-0.002190132,-0.010230652,-0.094176629,0.022619494,0.006512113,0.037573873,0.039145053,-0.079298133,0.012210748,0.007867888,-0.029392079,-0.027557731,-0.02362565,-0.018617871,0.026352047,-0.067993822,0.023833184,0.006699627,0.0169317,0.031064981,0.071626078,0.116128317,-0.077500534,0.035157526,0.00041923,0.039731254,0.021968268,0.070645599
2/1/1988,-0.047170498,0.029347122,0.092117325,-0.025624686,-0.032657263,-0.022605285,0.004908538,-0.027518085,0.032078972,-0.057390963,-0.02389825,0.004354404,-0.0334472,-0.009740938,-0.009128682,-0.080459095,-0.04012823,0.030983984,0.03046747,-0.00722026,-0.06730022,-0.056935069,-0.026243126,0.014145056,-0.094979595,-0.008842724,0.037168132,-0.00652736,0.00747382,-0.015120525,-0.027670891,0.011364753,-0.011159316,0.00989477,-0.032593396,0.020780203,-0.027219243,-0.017712588,0.012830401,-0.028784589,0.031146311,-0.01417259,0.023308045,0.034064931,0.02992094,0.042060566,-0.064162144,-0.071480391,0.048479707,0.014457352,0.011174338
3/1/1988,-0.054555827,0.051731886,0.016415012,0.060657711,0.00725209,0.014235828,-0.004073714,0.021484361,0.049118031,-0.040371584,-0.023214383,-0.020799525,-0.04504128,0.018404198,0.00893952,-0.08062002,-0.006604704,-0.001761428,-0.019329284,-0.00427475,0.012315662,-0.082802609,-0.007450771,0.028632884,-0.036928522,0.000478473,0.010079533,-0.011507944,0.002377569,0.000718322,-0.060450131,-0.010415332,-0.01261888,-0.095011291,-0.03435775,-0.051821164,-0.040660058,-0.055668116,-0.004935661,0.031976418,0.001551839,0.027253592,0.08371152,0.041289992,-0.038162155,0.003876168,-0.01692826,-0.008293116,0.064007746,0.030810743,0.024219016
4/1/1988,-0.014087451,0.002167709,0.026626481,-0.005585794,0.034228589,0.040938696,-0.008935662,0.016024231,0.031368232,-0.018581134,-0.006606553,-0.001558629,-0.009704101,0.016286531,0.023714867,-0.02549682,0.028702653,0.007931673,0.026757532,0.016003852,0.012469156,0.004889224,0.012378783,0.006054339,0.009157194,0.019634869,-0.001736274,0.006298991,-0.015123125,0.036797324,0.007090278,0.014273778,0.001001523,0.008478908,-0.048519461,0.009760505,-0.032730504,0.012226447,0.021442651,0.043761408,-0.003909605,0.015884827,0.000407192,0.068802849,0.003631347,0.015532838,0.019351836,0.047282444,0.027366072,0.032318622,0.00325506
5/1/1988,0.031545163,-0.027840022,-0.025489668,-0.003342239,0.012081582,0.003198445,-0.004781783,0.023115465,0.008516114,0.044274308,0.013714885,-0.006548085,0.016793734,-0.013750058,0.014549461,0.004708066,-0.006732358,0.001302738,-0.012101423,0.004817497,0.02809304,0.047412728,0.037894434,-0.024118517,-0.007573987,0.02181692,0.016230098,0.028249648,0.005844789,0.012298161,0.043640612,-0.007083806,0.001722829,0.022830442,0.018838331,0.023858133,0.02016205,0.03056265,0.012381566,0.011510082,-0.021426576,0.001165357,-0.036830069,0.003823302,-0.002037262,0.008377411,0.011727642,-0.012906404,0.00739758,0.018021153,0.031281739
6/1/1988,-0.025220113,0.032662054,0.025512993,-0.034657231,-0.020736956,-0.048956328,0.0105918,-0.028284121,-0.010838528,0.036698556,-0.005289944,0.001368857,0.000987476,-0.054021999,-0.029383493,0.020417016,0.032669458,0.025843037,0.035250978,-0.040772913,-0.044998102,-0.013110619,0.026601406,0.018486264,-0.006458848,-0.056491486,-0.014024356,-0.03736099,-0.015063339,-0.019303571,-0.01280094,-0.006837242,-0.017087052,0.027025698,0.024122183,0.023800643,0.018084935,0.055176822,-0.023813828,-0.086776142,0.004475279,-0.027069851,0.006959389,0.037751272,0.031638253,0.032797072,0.001014426,-0.017450705,0.009599255,0.010266951,0.032794219
7/1/1988,0.018429102,-0.022717483,0.002354002,0.028794123,0.033303436,0.033534724,-0.008817985,0.018063926,0.008561132,0.000825899,-0.008759913,-0.020399418,-0.009975516,0.024970061,0.027285383,0.023754877,0.014599901,0.031537154,0.019978624,0.013489092,0.034766077,0.003427042,0.029746473,-0.005929822,0.007055261,0.013627039,0.030395103,-0.007475663,-0.007744004,0.014987765,-0.018330929,-0.000788781,0.0115391,-0.028836165,-0.008418541,-0.014806697,0.003087351,-0.003577359,0.007865077,0.025176679,0.001391945,0.018837593,0.001488447,0.028004792,0.0576454,-0.01496522,0.029160328,0.027006198,0.001651467,0.017792142,0.016408161
8/1/1988,0.007475874,0.000138348,-0.010411942,0.0517547,0.004962595,0.006518218,0.00214544,0.030298053,0.005248894,0.010545493,-0.006534299,-0.016503461,-0.016184344,0.011114603,0.032824481,-0.027579696,0.017272275,-0.012755438,-0.003820489,0.026892121,0.043187313,0.001183184,0.028655307,-0.01610671,0.002529568,0.005121784,0.044799636,0.000712565,0.002042117,-0.003774059,0.005720341,-0.005715782,-0.002151961,0.000494255,0.011610303,-0.003947473,0.007833797,-0.018439338,-0.005308063,0.066197567,0.011222746,0.020346898,0.00912232,0.030663762,-0.029747052,0.004233745,-0.015680989,0.021749384,0.043855562,0.014778583,0.022364514
9/1/1988,0.005765526,-0.012007351,0.04483712,-0.014517645,-0.010282201,0.005135339,0.00160344,-0.033568022,-0.006760226,0.014372277,-0.003122577,-0.004028491,0.006217593,-0.003569428,0.023091868,-0.014213605,0.008465094,0.008657979,0.009518351,0.010059984,-0.009637414,0.035263636,-0.007781197,-0.01814412,-0.00795845,0.022380026,-0.004952309,0.017221569,0.017501098,-0.022532363,0.04756907,0.027230524,0.006551253,0.016275523,0.042512664,0.007271375,0.031728828,0.016376217,0.00153487,0.005239889,-0.009813419,-0.00126743,-0.032002965,0.019596856,-0.00528319,-0.009827896,-0.02244187,-0.014246908,0.020855268,0.005898649,-0.011142727
10/1/1988,-0.031038075,-0.04654617,0.00286195,0.004715889,0.057187482,0.062616795,-0.023765663,0.016257108,0.020473882,0.025159842,-0.007210927,-0.041859491,-0.01532988,0.011107809,0.006997879,-0.00361535,-0.010367862,-0.007586365,0.003680572,0.019176055,0.04199895,0.059506597,0.004656986,-0.01584139,0.002275007,0.01204614,-0.02867022,0.050540942,0.08265441,0.00088997,0.070198749,-0.007824358,0.024223151,0.024847136,0.01714319,0.017533217,0.014258616,0.063771212,0.034749924,0.016018579,0.006836353,-0.005157904,-0.048406231,0.019989502,-0.00842037,-0.002116716,0.015980855,0.001626368,0.008748182,0.032377958,0.007034771
11/1/1988,-0.004790084,-0.013391026,-0.025059866,0.012961746,0.021411416,0.016341899,-0.009518212,0.023592715,0.016549217,-0.003761018,-0.008602165,0.01494228,0.007679821,-0.008659901,0.005730099,0.024793532,-0.006169778,-0.032780714,-0.01213579,0.006303962,0.026040795,-0.008595702,-0.006348165,-0.025798734,0.009737345,0.014808558,-0.015297072,0.013740333,0.011299323,0.002887451,0.045101411,-0.015357868,0.007628921,0.004535743,0.001377659,0.000242472,-0.004549389,0.019467985,0.002119963,0.02008998,0.008927172,0.006471853,-0.034846507,-0.007667311,-0.035395046,-0.010544835,0.027777521,0.005015344,-0.024101155,0.01801535,0.010689727
12/1/1988,0.001715386,0.019575608,0.010207262,-0.033221498,-0.031371928,0.000993436,-0.003268811,-0.021599903,0.015598196,-0.022924412,0.008394474,0.009182439,0.000673323,-0.002769487,-0.010072642,-0.00248651,-0.012389311,0.039395025,0.020000286,0.00565637,-0.022204364,0.009525331,-0.045665551,0.04155912,-0.047678417,-0.001844334,0.026912555,-0.001354142,-0.009508784,-0.012866783,0.001304886,0.006983784,-0.004711966,-0.011639309,-0.011358386,-0.00787876,0.003377622,-0.028416457,0.058549364,-0.01472604,0.002833806,-0.022602021,0.003518539,-0.029204345,0.0477775,0.002500723,-0.049510142,-0.041696304,0.00121738,-0.013273168,-0.011056114
1/1/1989,-0.002163411,0.008863499,0.019063991,-0.054982527,0.020216137,-0.004355679,-0.002538589,-0.028149231,-0.006622928,0.01470165,0.005654805,-0.001584515,0.002988676,-0.014043222,-0.018508524,-0.00090304,0.001528709,0.026767508,0.032654839,-0.019139954,-0.021030259,0.005952509,0.01573858,0.003160641,0.015591664,-0.021126224,0.007216277,0.008033642,0.00373328,-0.006845545,0.013591909,0.003465894,0.003872271,-0.006445308,0.010439651,-0.00195768,-0.008763645,0.003830893,0.047774022,-0.025001076,0.00246633,-0.026573276,-0.022493251,0.0115857,0.034591134,0.008226784,0.004466817,-0.00298879,-0.019622767,0.002681395,-0.006810322
2/1/1989,0.015696882,0.037216116,-0.01139072,0.035061206,-0.000693109,-0.001099059,0.014499721,0.013345431,0.023425616,-0.016713936,-0.000248543,0.02302037,-0.017501472,0.006813454,0.003513369,-0.054771134,0.011304785,0.009093139,0.042674107,0.019384043,0.000942336,-0.029185079,0.011505964,0.034259767,0.004256011,0.031249338,0.029368794,0.012671848,-0.000452353,0.002762669,-0.032041271,-0.010925957,-0.017743597,-0.006270749,-0.026634907,0.007836585,-0.016207452,0.00340352,0.010555686,0.016580958,0.005458948,0.005567539,0.032407659,0.00884024,0.019594354,0.018616877,0.009520458,0.009856744,0.010662275,-0.001428603,-0.00360146
3/1/1989,0.017561205,-0.006280903,0.010048609,0.010886288,-0.00456512,-0.00225128,0.007226038,-0.006752824,-0.006625646,-0.053086909,0.007749869,0.002241507,-0.025444758,0.004371932,0.034262068,0.039564444,0.032541408,-0.00530006,0.014078794,0.010947757,0.007248064,0.003219022,0.041068263,0.010524758,0.048035256,0.06424307,-0.013459737,-0.02018453,-0.010754174,-0.014084874,0.001529451,0.02263133,-0.002002677,-0.017285155,-0.013865031,0.026483156,-0.024890595,0.020116151,0.050421981,0.016541798,0.009122744,0.00774269,-0.006228668,0.036363931,0.003966303,-0.025815609,0.024084828,0.035335078,0.020544299,-0.014616903,-0.033579979
